production_tag,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,raw_volume_count,raw_volumes,dat_production_count_raw,activity_day15_direct_Bq,canonicalization_would_merge_raw_volumes
muminus,CsI_TopAnnulus_Segment_00,52119,Te-119,0,1,CsI_TopAnnulus_Segment_00,1,0.0006753251171145887809569088473,False
muminus,CsI_TopAnnulus_Segment_00,52123,Te-123,0,1,CsI_TopAnnulus_Segment_00,1,0,False
muminus,CsI_TopAnnulus_Segment_01,51124,Sb-124,0,1,CsI_TopAnnulus_Segment_01,1,0.0001071196421334709218459610148,False
muminus,CsI_TopAnnulus_Segment_01,53124,I-124,0,1,CsI_TopAnnulus_Segment_01,1,0.0006193202013127229248606128711,False
muminus,CsI_TopAnnulus_Segment_01,55134,Cs-134,0,1,CsI_TopAnnulus_Segment_01,1,0.000009245480461300802016251026494,False
muminus,CsI_TopAnnulus_Segment_02,55132,Cs-132,0,1,CsI_TopAnnulus_Segment_02,1,0.0005395925998953971182521502355,False
muminus,CsI_TopAnnulus_Segment_02,55134,Cs-134,0,1,CsI_TopAnnulus_Segment_02,1,0.000009245480461300802016251026494,False
muminus,CsI_TopAnnulus_Segment_03,52127,Te-127,0,1,CsI_TopAnnulus_Segment_03,1,0.0006753252366322288839305009292,False
muminus,CsI_TopAnnulus_Segment_03,55132,Cs-132,0,1,CsI_TopAnnulus_Segment_03,1,0.0005395925998953971182521502355,False
muminus,CsI_TopAnnulus_Segment_04,52119,Te-119,0,1,CsI_TopAnnulus_Segment_04,1,0.0006753251171145887809569088473,False
muminus,CsI_TopAnnulus_Segment_04,53126,I-126,0,1,CsI_TopAnnulus_Segment_04,1,0.0003731281684474349121536932186,False
muminus,CsI_TopAnnulus_Segment_04,54125,Xe-125,0,1,CsI_TopAnnulus_Segment_04,1,0.0006753249821640930247006958551,False
muminus,CsI_TopAnnulus_Segment_04,54127,Xe-127,0,1,CsI_TopAnnulus_Segment_04,1,0.0001680260357677652002204261572,False
muminus,CsI_TopAnnulus_Segment_05,53126,I-126,0,1,CsI_TopAnnulus_Segment_05,1,0.0003731281684474349121536932186,False
muminus,CsI_TopAnnulus_Segment_05,53128,I-128,0,1,CsI_TopAnnulus_Segment_05,2,0.001350650473267925833081211912,False
muminus,CsI_TopAnnulus_Segment_06,53128,I-128,0,1,CsI_TopAnnulus_Segment_06,2,0.001350650473267925833081211912,False
muminus,CsI_TopAnnulus_Segment_06,55134,Cs-134,0,1,CsI_TopAnnulus_Segment_06,1,0.000009245480461300802016251026494,False
muminus,CsI_TopAnnulus_Segment_07,53128,I-128,0,1,CsI_TopAnnulus_Segment_07,1,0.0006753252366339629165406059558,False
muminus,CsI_TopAnnulus_Segment_07,55134,Cs-134,0,1,CsI_TopAnnulus_Segment_07,1,0.000009245480461300802016251026494,False
muminus,Cu_50mK_StillLike_Can_side_wall_above_side_port,28063,Ni-63,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.0000001899318872794538847408912132,False
muminus,DR_Capillary_CuNi_Still_4K,27057,Co-57,0,1,DR_Capillary_CuNi_Still_4K,1,0.00002534445268494866852876345248,False
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,26062,Fe-62,0,1,DR_Continuous_HEX_CuNi_CP_to_Still,1,0.0006753252366339629165406059558,False
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,27057,Co-57,0,1,DR_Continuous_HEX_CuNi_CP_to_Still,1,0.00002534445268494866852876345248,False
muminus,DR_Continuous_HEX_CuNi_CP_to_Still,27061,Co-61,0,1,DR_Continuous_HEX_CuNi_CP_to_Still,1,0.0006753252366339629165406059558,False
muminus,DR_MixingChamber_Cu,29062,Cu-62,0,1,DR_MixingChamber_Cu,1,0.0006753252366339629165406059558,False
muminus,DR_Still_Pot_Cu,29062,Cu-62,0,1,DR_Still_Pot_Cu,1,0.0006753252366339629165406059558,False
muminus,DR_Still_PumpLine_SS_to_300K_top,26059,Fe-59,0,1,DR_Still_PumpLine_SS_to_300K_top,1,0.0001407089384995984651208021783,False
muminus,G10_Support_Ring_4K_60K,13028,Al-28,0,1,G10_Support_Ring_4K_60K,1,0.0006753252366339629165406059558,False
muminus,G10_Support_Ring_60K_Top,4010,Be-10,0,1,G10_Support_Ring_60K_Top,1,0.00000000001385999296536347625016207806,False
muminus,G10_Support_Ring_60K_Top,11025,Na-25,0,1,G10_Support_Ring_60K_Top,1,0.0006753252366339629165406059558,False
muminus,NbTi_Bundle_4K_60K,40088,Zr-88,0,1,NbTi_Bundle_4K_60K,1,0.0000791541715797162823615853395,False
muminus,NbTi_Bundle_4K_60K,41092,Nb-92,0,1,NbTi_Bundle_4K_60K,1,0.0000000000005540002906054662175303626226,False
muminus,NbTi_Bundle_bay_to_MXC,41091,Nb-91,0,1,NbTi_Bundle_bay_to_MXC,1,0.00000002826971772724808072567748628,False
muminus,Nb_MagShield_Inner_Cylinder_2mm,40089,Zr-89,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.0006473659052265362298482949388,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,8019,O-19,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9021,F-21,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,2,0.001350650473267925833081211912,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10024,Ne-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,7,0.004727276656437740415784241691,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,10025,Ne-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,2,0.001350650473267925833081211912,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,2,0.00001469620979205476482473959459,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,36,0.02431170713894455498768206768,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,44,0.02971431041189436832778666206,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11026,Na-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,6,0.004051951419803777499243635735,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,266,0.1796365129446341357998011843,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.00000000002681145050816851120499632623,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,8019,O-19,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9021,F-21,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,6,0.004051951419803777499243635735,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10024,Ne-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,18,0.0121558542594113324977309072,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10025,Ne-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,4,0.002701300946535851666162423823,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1,0.000007348104896027382412369797294,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,45,0.0303896339236806937346025846,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,55,0.03714288801486796040973332757,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11026,Na-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,14,0.009454553312875480831568483382,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,4,0.002701300946535851666162423823,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,361,0.2437924104248606128711587501,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,8019,O-19,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9020,F-20,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9021,F-21,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,2,0.001350650473267925833081211912,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9022,F-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,3,0.002025975709901888749621817867,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,16,0.01080520378614340666464969529,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10024,Ne-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14,0.009454553312875480831568483382,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10025,Ne-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,6,0.004051951419803777499243635735,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.000007348104896027382412369797294,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,91,0.06145459304566540288552967109,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,107,0.07225980031983403206984483727,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11026,Na-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,19,0.01283117949604529541427151316,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,2,0.001350650473267925833081211912,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,588,0.397091239140770194925876302,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.00000000002681145050816851120499632623,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,9021,F-21,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,3,0.002025975709901888749621817867,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10024,Ne-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,7,0.004727276656437740415784241691,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10025,Ne-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.000007348104896027382412369797294,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,20,0.01350650396608030832649003761,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,51,0.03444158706833210874357090375,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11026,Na-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,10,0.006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,1,0.0006753252366339629165406059558,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,266,0.1796365129446341357998011843,False
muminus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,2,0.00000000005362290101633702240999265248,False
muminus,Passive_W_Bottom_Plate_detector_bay,74181,W-181,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.00005562503659020889835544798375,False
muminus,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0,1,Passive_W_Bottom_Plate_detector_bay,11,0,False
muminus,Plate_300K_Top_Service_Lid,9020,F-20,0,1,Plate_300K_Top_Service_Lid,5,0.003376626183169814582703029779,False
muminus,Plate_300K_Top_Service_Lid,9022,F-22,0,1,Plate_300K_Top_Service_Lid,1,0.0006753252366339629165406059558,False
muminus,Plate_300K_Top_Service_Lid,9023,F-23,0,1,Plate_300K_Top_Service_Lid,1,0.0006753252366339629165406059558,False
muminus,Plate_300K_Top_Service_Lid,10023,Ne-23,0,1,Plate_300K_Top_Service_Lid,12,0.00810390283960755499848727147,False
muminus,Plate_300K_Top_Service_Lid,10024,Ne-24,0,1,Plate_300K_Top_Service_Lid,22,0.01485715520594718416389333103,False
muminus,Plate_300K_Top_Service_Lid,10025,Ne-25,0,1,Plate_300K_Top_Service_Lid,3,0.002025975709901888749621817867,False
muminus,Plate_300K_Top_Service_Lid,11022,Na-22,0,1,Plate_300K_Top_Service_Lid,4,0.00002939241958410952964947918917,False
muminus,Plate_300K_Top_Service_Lid,11024,Na-24,0,1,Plate_300K_Top_Service_Lid,41,0.02768833313046463206930457709,False
muminus,Plate_300K_Top_Service_Lid,11025,Na-25,0,1,Plate_300K_Top_Service_Lid,44,0.02971431041189436832778666206,False
muminus,Plate_300K_Top_Service_Lid,11026,Na-26,0,1,Plate_300K_Top_Service_Lid,8,0.005402601893071703332324847647,False
muminus,Plate_300K_Top_Service_Lid,12023,Mg-23,0,1,Plate_300K_Top_Service_Lid,3,0.002025975709901888749621817867,False
muminus,Plate_300K_Top_Service_Lid,12027,Mg-27,0,1,Plate_300K_Top_Service_Lid,348,0.2350131823486190949561308726,False
muminus,Plate_300K_Top_Service_Lid,13026,Al-26,0,1,Plate_300K_Top_Service_Lid,1,0.00000000002681145050816851120499632623,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8015,O-15,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9020,F-20,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9022,F-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,10023,Ne-23,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,22,0.01485715520594718416389333103,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,10024,Ne-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,31,0.02093508233565285041275878463,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,10025,Ne-25,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,8,0.005402601893071703332324847647,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,10,0.00007348104896027382412369797294,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,Na-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,125,0.08441564978800192704056273501,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11025,Na-25,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,140,0.09454553312875480831568483382,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11026,Na-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,31,0.02093508233565285041275878463,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12023,Mg-23,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,3,0.002025975709901888749621817867,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,12027,Mg-27,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,960,0.6483122271686043998789817176,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13026,Al-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.00000000005362290101633702240999265248,False
muminus,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,13028,Al-28,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_HBar,72184,Hf-184,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_HBar,73176,Ta-176,0,1,W_Multihole_Collimator_HBar,4,0.002701300946535743073864373082,False
muminus,W_Multihole_Collimator_HBar,73177,Ta-177,0,1,W_Multihole_Collimator_HBar,2,0.001334517619131441252107014739,False
muminus,W_Multihole_Collimator_HBar,73178,Ta-178,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_HBar,73179,Ta-179,0,1,W_Multihole_Collimator_HBar,2,0.00002096071934100590504386912738,False
muminus,W_Multihole_Collimator_HBar,73180,Ta-180,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366339283398884902969,False
muminus,W_Multihole_Collimator_HBar,73182,Ta-182,0,1,W_Multihole_Collimator_HBar,2,0.0001170082670405689750183688465,False
muminus,W_Multihole_Collimator_HBar,73183,Ta-183,0,1,W_Multihole_Collimator_HBar,6,0.003524379235648029941219691403,False
muminus,W_Multihole_Collimator_HBar,73184,Ta-184,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366337268228378787224,False
muminus,W_Multihole_Collimator_HBar,73185,Ta-185,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_HBar,73186,Ta-186,0,1,W_Multihole_Collimator_HBar,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_HBar,74183,W-183,0,1,W_Multihole_Collimator_HBar,2,0,False
muminus,W_Multihole_Collimator_VBar_Center,72181,Hf-181,0,1,W_Multihole_Collimator_VBar_Center,1,0.0001468904543956712530254570601,False
muminus,W_Multihole_Collimator_VBar_Center,73174,Ta-174,0,1,W_Multihole_Collimator_VBar_Center,1,0.0006753252366339629165406059558,False
muminus,W_Multihole_Collimator_VBar_Center,73175,Ta-175,0,1,W_Multihole_Collimator_VBar_Center,1,0.0006753252366017162715563815533,False
muminus,W_Multihole_Collimator_VBar_Center,73176,Ta-176,0,1,W_Multihole_Collimator_VBar_Center,2,0.001350650473267871536932186541,False
muminus,W_Multihole_Collimator_VBar_Center,73177,Ta-177,0,1,W_Multihole_Collimator_VBar_Center,1,0.0006672588095657206260535073691,False
muminus,W_Multihole_Collimator_VBar_Center,73179,Ta-179,0,1,W_Multihole_Collimator_VBar_Center,2,0.00002096071934100590504386912738,False
muminus,W_Multihole_Collimator_VBar_Center,73182,Ta-182,0,1,W_Multihole_Collimator_VBar_Center,1,0.00005850413352028448750918442322,False
muminus,W_Multihole_Collimator_VBar_Center,73183,Ta-183,0,1,W_Multihole_Collimator_VBar_Center,2,0.001174793078549343313739897135,False
muminus,W_Multihole_Collimator_VBar_Center,73184,Ta-184,0,1,W_Multihole_Collimator_VBar_Center,1,0.0006753252366337268228378787224,False
muminus,W_Multihole_Collimator_VBar_Edge,73183,Ta-183,0,1,W_Multihole_Collimator_VBar_Edge,2,0.001174793078549343313739897135,False
muminus,Window,9020,F-20,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,1,0.0006753252366339629165406059558,False
