source_family,stream,source_file,local_id,veto_class,tes_total_keV,plastic_skin_keV,active_other_keV,side_compton_class,side_compton_fov_pass,init_x_cm,init_y_cm,init_z_cm,dir_x,dir_y,dir_z,init_energy_keV,tes_x_cm,tes_y_cm,tes_z_cm,first_hit_volume,first_hit_category,source_scope
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1265679,pass,510.99995000000007,0.0,0.0,single,True,53.61933,28.75614,-16.97614,-0.8757,-0.43686,0.20568,511.0,-2.9767426355621955,0.5231141116117721,-3.682554662966601,TP_L3_00255,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1286765,pass,511.00002830000005,0.0,0.0,keep,True,16.0976,-41.87724,-38.12831,-0.32007,0.73218,0.60122,511.0,-2.4475958756063974,0.5766861767585014,-3.273615720243975,TP_L3_00280,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1300469,pass,511.0000265400001,0.0,0.0,single,True,-6.33307,-36.64446,-42.366,0.09309,0.68045,0.72686,511.0,-1.447870821171522,-0.7875270773722938,-4.150243799914282,TP_L4_00091,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1353472,compton_fov_veto,510.99998999999997,0.0,0.0,veto,False,22.58182,24.83285,-48.35504,-0.45017,-0.46172,0.76431,511.0,-3.092975233988047,-0.6958553623894962,-4.768360942862484,TP_L4_00027,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1405553,pass,510.999986,0.0,0.0,keep,True,43.65686,8.96728,-41.79008,-0.77892,-0.16165,0.60593,511.0,-2.886903840341679,-0.6927794216057774,-5.583990012405127,TP_L4_00098,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1415502,pass,510.99991600000004,0.0,0.0,single,True,-25.02871,-52.3945,14.89849,0.33562,0.90236,-0.27038,511.0,-5.366708240472157,0.45555457463969246,-0.9356513906360762,TP_L0_00257,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1462904,pass,511.000028,0.0,0.0,keep,True,6.61724,-12.38418,-54.93277,-0.17822,0.25804,0.94956,511.0,-2.9569747854471706,1.473949733098144,-3.9232951432529437,TP_L3_00373,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1479046,pass,511.00003000000004,0.0,0.0,keep,True,-14.38388,-37.51546,-39.07315,0.22816,0.70592,0.67053,511.0,-2.2840089055550936,0.6381001072181034,-3.2552614628243366,TP_L3_00261,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1524649,pass,511.000011,0.0,0.0,single,True,8.59279,57.47228,-15.70903,-0.16172,-0.97147,0.17346,511.0,-1.5954720626102612,-1.4182766157198599,-4.345558773298399,TP_L4_00022,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1527851,pass,510.99998,0.0,0.0,single,True,-28.45122,47.3686,-15.33303,0.41041,-0.87766,0.24753,511.0,-6.385799357092264,0.18047495952255807,-2.026074370291482,TP_L0_00205,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1545992,pass,511.0,0.0,0.0,keep,True,7.48417,27.5803,-49.60278,-0.18254,-0.524,0.83193,511.0,-2.0518964119117418,0.2792591353062231,-6.158421184889628,TP_L5_00206,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1633187,pass,510.99995000000007,0.0,0.0,single,True,9.94956,-23.30949,-51.45774,-0.23829,0.43942,0.8661,511.0,-3.1065580935448818,0.7444268607810117,-4.022784264346503,TP_L3_00294,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1698567,pass,511.00002,0.0,0.0,keep,True,-55.454,1.72351,-3.36977,0.9997,-0.02412,0.0041,511.0,-4.0397077008285835,1.382167895470963,-3.0548637602913598,TP_L2_00372,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1718264,pass,511.00000000000006,0.0,0.0,keep,True,-29.88933,-6.81358,-44.67534,0.47691,0.14885,0.86626,511.0,-6.407603154053267,0.7289799196726614,-2.229720763713385,TP_L0_00244,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1725543,pass,511.0000427914599,0.0,0.0,keep,True,14.70929,-47.53655,-32.63214,-0.2783,0.84327,0.45982,511.0,-1.5037280583385009,1.4724418475267826,-5.852283695290529,TP_L5_00360,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1732885,pass,510.99999506441014,0.0,0.0,keep,True,-25.74289,47.38592,-18.20564,0.429,-0.85971,0.27721,511.0,-2.5131516486841727,0.8303867488059272,-3.1908618910232613,TP_L3_00301,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1768296,pass,511.00001000000015,0.0,0.0,keep,True,31.58405,38.82707,-34.32893,-0.5961,-0.62317,0.50628,511.0,-4.291980116853767,0.8911629394739167,-3.5872686862652587,TP_L2_00342,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1897913,pass,511.00004000000007,0.0,0.0,single,True,59.69004,-6.84119,-20.60716,-0.96346,0.12231,0.23828,511.0,-1.3502550925516363,0.9389556260833324,-5.777694819237254,TP_L5_00313,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1900617,compton_fov_veto,510.99988,0.0,0.0,veto,False,3.66105,-52.47155,-24.9041,0.02054,0.90438,0.42622,511.0,-4.460837361817776,0.7991543278584723,-2.9821467666017067,TP_L4_00084,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1905261,pass,511.0,0.0,0.0,single,True,56.06297,23.39575,-18.90685,-0.91335,-0.35892,0.19229,511.0,-2.334286058304109,0.44812847579589044,-6.612855090942466,TP_L5_00245,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1909129,pass,511.00003000000004,0.0,0.0,keep,True,-3.22408,39.43131,-40.93254,0.01252,-0.72053,0.69331,511.0,-2.4674749040783617,0.3583065187098365,-3.3400818649138633,TP_L3_00258,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1941588,pass,510.99998000000005,0.0,0.0,keep,True,63.18471,1.90539,17.4181,-0.96138,-0.0082,-0.27509,511.0,-4.5758145966465404,1.3737145834715103,-1.9771786400047606,TP_L1_00363,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1954566,pass,511.000006,0.0,0.0,single,True,45.44157,43.94072,-5.70172,-0.72917,-0.68429,0.00696,511.0,-1.1280839318465923,0.24134669894371627,-5.257280510044041,TP_L5_00235,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,1971714,pass,511.0000420000001,0.0,0.0,keep,True,50.97136,38.00622,-6.38595,-0.81594,-0.57806,0.00959,511.0,-1.3325549560997667,0.9783423559146142,-5.734741503381178,TP_L5_00313,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2068514,pass,510.9999880000001,0.0,0.0,single,True,-41.37735,-39.10652,-2.71362,0.67053,0.74094,0.0373,511.0,-5.056732253221598,1.0276113780284588,-0.6939418355005104,TP_L0_00337,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2100989,pass,510.999998,0.0,0.0,single,True,35.91991,-33.24168,-35.68223,-0.63288,0.5583,0.53643,511.0,-0.6262346887662188,-0.997568668653711,-4.700892866757251,TP_L5_00073,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2105090,pass,510.99998,0.0,0.0,single,True,-51.81302,-13.32801,-12.0621,0.93802,0.2712,0.2158,511.0,-5.808737029067888,-0.02485342967850782,-1.499854534722252,TP_L0_00188,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2111188,pass,510.99999,0.0,0.0,single,True,58.93083,0.77275,-22.26004,-0.95253,-0.01786,0.30391,511.0,-4.540388599163339,-0.4177127973598844,-2.0120211838647983,TP_L1_00128,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2242496,pass,511.00002,0.0,0.0,single,True,-7.71567,-53.44832,-22.32583,0.05783,0.93827,0.34103,511.0,-4.5176886966456085,-1.5566748820563412,-3.4664597277895135,TP_L2_00002,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2250264,pass,510.99996400000003,0.0,0.0,keep,True,10.03606,-53.74006,-23.6139,-0.24335,0.8913,0.38257,511.0,-4.616223987478401,-0.0769914156753304,-0.5718689955162141,TP_L0_00198,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2267968,pass,511.00003000000004,0.0,0.0,single,True,-23.89772,52.18715,-8.57747,0.36742,-0.92455,0.10101,511.0,-3.71557274355068,1.3998782033111428,-3.02731372924389,TP_L2_00363,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2275072,pass,511.0,0.0,0.0,single,True,8.90613,-27.44623,-49.51717,-0.20005,0.52056,0.83006,511.0,-1.6512182145804304,0.022714054737432487,-5.716556767371428,TP_L5_00188,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2293914,compton_fov_veto,511.0000059999999,0.0,0.0,veto,False,53.40895,30.93162,-14.31957,-0.87287,-0.45955,0.16404,511.0,-6.826262806861341,-0.1810868270417085,-2.5967197674768805,TP_L2_00271,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2336934,compton_fov_veto,510.9999133000001,0.0,0.0,veto,False,-28.09113,-51.34509,5.34237,0.41983,0.90025,-0.11534,511.0,-5.21883244482151,-0.09231549916384064,-1.9768500001380382,TP_L0_00192,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2361639,pass,511.00000000000006,0.0,0.0,single,True,21.36,57.91388,-3.55118,-0.3951,-0.91847,0.01775,511.0,-3.135961579572994,0.9675989294583561,-2.4509862217884537,TP_L2_00320,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2374073,pass,511.00001299999997,0.0,0.0,single,True,3.56426,-58.72433,-11.41866,-0.12441,0.97743,0.17073,511.0,-3.861045359961889,-0.3755103878158207,-1.2264764569201976,TP_L1_00155,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2443221,pass,511.00005460000006,0.0,0.0,keep,True,-18.13079,51.53022,-19.69237,0.18745,-0.9177,0.35027,511.0,-5.370513311856626,0.6570748133754275,-1.0209557926379627,TP_L0_00277,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2551379,pass,510.99998820000013,0.0,0.0,keep,True,14.61515,-59.09971,-7.64735,-0.27649,0.96031,0.03677,511.0,-2.7603503111951526,1.1642486662838467,-5.348134433908895,TP_L4_00343,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2565320,pass,510.9999990300001,0.0,0.0,keep,True,-18.75606,56.28925,4.44239,0.25285,-0.96159,-0.1068,511.0,-4.223815367274497,0.8777705316546696,-1.7052163079203202,TP_L1_00319,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2581987,pass,511.00000891,0.0,0.0,keep,True,7.32211,-40.31963,-41.07242,-0.19898,0.70561,0.68009,511.0,-4.1769408188020165,0.47542296907844606,-1.7729860266757882,TP_L1_00258,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2683590,pass,510.9999869999999,0.0,0.0,single,True,22.23387,-51.25024,-23.34167,-0.39036,0.86626,0.31178,511.0,-0.6603223489242835,-0.44454174168291827,-5.0564433514358145,TP_L5_00131,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2715391,pass,511.00000000000006,0.0,0.0,single,True,24.41338,55.85039,18.70502,-0.45123,-0.82969,-0.32865,511.0,-5.524426928825009,0.8024997685285246,-3.100499013917925,TP_L1_00287,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2725078,pass,510.999989,0.0,0.0,single,True,11.27188,-34.33529,-45.21918,-0.25532,0.60393,0.75504,511.0,-2.7488064734030595,-1.1742251783759237,-3.7524161788717527,TP_L3_00034,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2750843,pass,510.99998600000004,0.0,0.0,single,True,-7.74323,-59.93319,7.12336,0.0993,0.97136,-0.21586,511.0,-1.6922457394761727,-0.7119216289686963,-6.033162277572654,TP_L5_00081,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2773521,pass,510.99995,0.0,0.0,keep,True,-48.73112,-28.48433,13.7289,0.79653,0.5159,-0.31526,511.0,-3.224249143040523,1.2265215507739093,-3.98664542562421,TP_L3_00311,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2773815,pass,510.99997,0.0,0.0,single,True,49.59154,-39.41055,13.92305,-0.75429,0.59057,-0.28682,511.0,-1.4158710146773588,0.5208184577981579,-5.4716432769097025,TP_L5_00254,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2777097,pass,511.0,0.0,0.0,single,True,10.82835,-24.45764,-51.10508,-0.27364,0.45003,0.85005,511.0,-4.457191988987085,0.6807263131942466,-3.622373850179452,TP_L2_00270,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2777134,pass,510.9999801000001,0.0,0.0,single,True,63.81495,-10.97957,8.63657,-0.96888,0.15754,-0.19093,511.0,-1.7828699318168253,-0.28380191355413503,-4.2698709256884655,TP_L4_00151,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2788583,pass,511.00000000000006,0.0,0.0,single,True,16.77026,9.36901,-54.87271,-0.3993,-0.15097,0.9043,511.0,-5.910776890223874,0.7941565664614012,-3.5031447696137765,TP_L1_00284,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2789775,compton_fov_veto,510.9999473,0.0,0.0,veto,False,19.57232,-38.60208,-40.40584,-0.40163,0.66464,0.63003,511.0,-3.3558024637990522,-0.5521901527688314,-4.095955090305508,TP_L3_00101,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2794956,pass,510.99993900000004,0.0,0.0,single,True,-29.02777,-48.73217,-10.22337,0.42239,0.89187,0.16174,511.0,-5.774213947730697,0.45781334294919546,-1.3640821982499627,TP_L0_00253,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2877853,pass,510.99998000000005,0.0,0.0,single,True,46.72649,-43.20153,-3.28458,-0.7348,0.67724,-0.03768,511.0,-1.2960392612924563,1.0578717791427505,-5.745227544577712,TP_L5_00331,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2890235,pass,511.00004598000004,0.0,0.0,keep,True,20.87235,-58.56035,-6.62968,-0.37853,0.92499,-0.03319,511.0,-2.8835756303148066,-0.23243528520786674,-5.411965961664756,TP_L4_00162,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2901569,pass,510.999982,0.0,0.0,keep,True,-49.39171,-19.85958,24.61618,0.80526,0.35564,-0.47442,511.0,-3.2981319275305183,0.48405193635421423,-2.4287250596189085,TP_L1_00193,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
atm511,atm511_replay,runs/geometry_optimization_20260704/p2_atm511_sidecar_s1_nominal_geo_opt_s1_bpe_w5_20260708/Atm511SidecarS1Nominal3M_GeoOptS1BpeW5.inc1.id1.sim.gz,2906242,pass,511.000017,0.0,0.0,keep,True,47.95884,-41.54419,-4.41389,-0.79113,0.61114,0.02484,511.0,-5.205981295345367,-0.44798280675139185,-2.6917001957940636,TP_L1_00122,tes,atm511_expacs_like_4pi_sidecar_s1_nominal_replay
